match_id,season,team1,team2,winner,player_of_match,venue,total_runs,wickets
1254,2021,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Mumbai,201,7
1255,2022,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Hardik Pandya,Kolkata,202,10
1256,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Hardik Pandya,Mohali,196,8
1257,2020,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,Andre Russell,Chennai,177,5
1258,2019,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Andre Russell,Bangalore,135,6
1259,2019,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Delhi,236,2
1260,2020,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Ravindra Jadeja,Ahmedabad,180,5
1261,2018,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Virat Kohli,Mumbai,187,8
1262,2023,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Jos Buttler,Delhi,208,9
1263,2023,Punjab Kings,Rajasthan Royals,Punjab Kings,Rohit Sharma,Mohali,166,9
1264,2022,Mumbai Indians,Delhi Capitals,Mumbai Indians,Andre Russell,Delhi,149,7
1265,2019,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Jaipur,152,7
1266,2020,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Rohit Sharma,Ahmedabad,219,4
1267,2021,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,KL Rahul,Hyderabad,130,3
1268,2018,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Ravindra Jadeja,Bangalore,159,2
1269,2021,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Jos Buttler,Jaipur,157,7
1270,2018,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Hardik Pandya,Lucknow,187,6
1271,2019,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Rishabh Pant,Jaipur,209,6
1272,2022,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,Hardik Pandya,Mumbai,128,2
1273,2018,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Jaipur,238,5
1274,2018,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Virat Kohli,Ahmedabad,212,9
1275,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,Jos Buttler,Bangalore,213,10
1276,2022,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Rishabh Pant,Jaipur,229,6
1277,2023,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Hardik Pandya,Delhi,237,2
1278,2019,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,MS Dhoni,Chennai,183,9
1279,2019,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Rishabh Pant,Jaipur,157,3
1280,2019,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,Jos Buttler,Chennai,124,4
1281,2018,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Bangalore,155,6
1282,2018,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Shubman Gill,Jaipur,147,2
1283,2023,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Andre Russell,Mumbai,170,10
1284,2023,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Rishabh Pant,Delhi,133,2
1285,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Jos Buttler,Hyderabad,183,2
1286,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,Kolkata,220,8
1287,2019,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,MS Dhoni,Hyderabad,226,5
1288,2018,Punjab Kings,Lucknow Super Giants,Punjab Kings,MS Dhoni,Mohali,240,6
1289,2018,Mumbai Indians,Gujarat Titans,Mumbai Indians,Rishabh Pant,Hyderabad,166,5
1290,2023,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Shubman Gill,Mohali,175,6
1291,2020,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Jos Buttler,Delhi,209,7
1292,2023,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,Jos Buttler,Ahmedabad,120,9
1293,2020,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Shubman Gill,Mumbai,234,2
1294,2018,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rishabh Pant,Chennai,239,9
1295,2023,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,KL Rahul,Ahmedabad,147,3
1296,2023,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,Rohit Sharma,Hyderabad,161,4
1297,2022,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,Ravindra Jadeja,Bangalore,189,7
1298,2019,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,Andre Russell,Bangalore,167,9
1299,2021,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,Mohali,177,7
1300,2022,Delhi Capitals,Chennai Super Kings,Delhi Capitals,MS Dhoni,Mohali,140,8
1301,2019,Punjab Kings,Mumbai Indians,Mumbai Indians,Andre Russell,Jaipur,199,3
1302,2023,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,KL Rahul,Delhi,189,9
1303,2018,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Chennai,176,2
1304,2021,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Shubman Gill,Mohali,149,7
1305,2021,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,Ravindra Jadeja,Ahmedabad,234,8
1306,2020,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,Hardik Pandya,Chennai,130,4
1307,2021,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Ravindra Jadeja,Hyderabad,120,5
1308,2022,Gujarat Titans,Punjab Kings,Punjab Kings,Shubman Gill,Hyderabad,174,3
1309,2022,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,KL Rahul,Mohali,207,4
1310,2023,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Andre Russell,Bangalore,159,5
1311,2021,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Hardik Pandya,Mumbai,214,10
1312,2018,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Hardik Pandya,Chennai,196,2
1313,2023,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Shubman Gill,Ahmedabad,157,7
1314,2018,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Ravindra Jadeja,Bangalore,237,4
1315,2023,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,KL Rahul,Kolkata,148,4
1316,2019,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,KL Rahul,Mumbai,165,6
1317,2020,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,Rishabh Pant,Kolkata,197,4
1318,2022,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,KL Rahul,Kolkata,147,6
1319,2023,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Ravindra Jadeja,Mumbai,192,2
1320,2023,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Virat Kohli,Chennai,161,3
1321,2022,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Andre Russell,Kolkata,120,6
1322,2020,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Hardik Pandya,Chennai,207,9
1323,2023,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,KL Rahul,Bangalore,229,10
1324,2022,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Jos Buttler,Bangalore,161,5
1325,2018,Rajasthan Royals,Punjab Kings,Punjab Kings,Shubman Gill,Mumbai,133,2
1326,2021,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Rishabh Pant,Hyderabad,190,8
1327,2018,Chennai Super Kings,Punjab Kings,Punjab Kings,Ravindra Jadeja,Bangalore,176,5
1328,2018,Delhi Capitals,Rajasthan Royals,Delhi Capitals,MS Dhoni,Mohali,188,9
1329,2022,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,Andre Russell,Mumbai,225,6
1330,2021,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,KL Rahul,Delhi,215,9
1331,2022,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,Andre Russell,Delhi,123,7
1332,2020,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Rishabh Pant,Delhi,122,9
1333,2018,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Rishabh Pant,Hyderabad,238,2
1334,2019,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,MS Dhoni,Jaipur,161,8
1335,2018,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,KL Rahul,Hyderabad,195,7
1336,2023,Chennai Super Kings,Punjab Kings,Punjab Kings,Rishabh Pant,Mohali,220,10
1337,2019,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Shubman Gill,Hyderabad,155,5
1338,2019,Punjab Kings,Chennai Super Kings,Punjab Kings,Rishabh Pant,Jaipur,195,6
1339,2022,Punjab Kings,Delhi Capitals,Punjab Kings,Hardik Pandya,Bangalore,229,8
1340,2022,Lucknow Super Giants,Punjab Kings,Punjab Kings,Shubman Gill,Kolkata,189,5
1341,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Rohit Sharma,Mohali,175,9
1342,2019,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Jos Buttler,Delhi,150,8
1343,2021,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Shubman Gill,Ahmedabad,182,6
1344,2023,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Virat Kohli,Chennai,175,8
1345,2021,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,Andre Russell,Jaipur,144,9
1346,2018,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,MS Dhoni,Bangalore,184,9
1347,2018,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Hardik Pandya,Ahmedabad,132,6
1348,2020,Punjab Kings,Rajasthan Royals,Punjab Kings,KL Rahul,Hyderabad,130,7
1349,2019,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,Ravindra Jadeja,Mohali,137,8
1350,2022,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,Rohit Sharma,Kolkata,163,5
1351,2019,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,Andre Russell,Bangalore,235,4
1352,2020,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Rishabh Pant,Jaipur,147,3
1353,2018,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,Virat Kohli,Hyderabad,232,3
1354,2019,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Andre Russell,Bangalore,188,10
1355,2020,Lucknow Super Giants,Punjab Kings,Punjab Kings,Shubman Gill,Chennai,194,8
1356,2018,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,Virat Kohli,Lucknow,212,5
1357,2019,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,MS Dhoni,Mohali,215,7
1358,2021,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,Virat Kohli,Lucknow,180,5
1359,2023,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Hyderabad,237,5
1360,2021,Punjab Kings,Lucknow Super Giants,Punjab Kings,MS Dhoni,Mohali,149,4
1361,2022,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Hardik Pandya,Jaipur,221,7
1362,2023,Mumbai Indians,Punjab Kings,Punjab Kings,Hardik Pandya,Chennai,205,10
1363,2021,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Shubman Gill,Jaipur,202,8
1364,2020,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,KL Rahul,Bangalore,154,7
1365,2020,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,Rishabh Pant,Jaipur,209,8
1366,2023,Punjab Kings,Rajasthan Royals,Punjab Kings,Hardik Pandya,Lucknow,196,5
1367,2020,Mumbai Indians,Delhi Capitals,Delhi Capitals,Rohit Sharma,Hyderabad,174,9
1368,2020,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Rishabh Pant,Hyderabad,179,9
1369,2022,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,Ravindra Jadeja,Mohali,240,2
1370,2022,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Virat Kohli,Ahmedabad,123,2
1371,2020,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Jos Buttler,Jaipur,205,8
1372,2018,Punjab Kings,Chennai Super Kings,Punjab Kings,Rishabh Pant,Chennai,165,8
1373,2022,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Rishabh Pant,Bangalore,134,9
1374,2020,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Jos Buttler,Kolkata,151,2
1375,2023,Lucknow Super Giants,Punjab Kings,Punjab Kings,Shubman Gill,Delhi,172,4
1376,2022,Punjab Kings,Delhi Capitals,Delhi Capitals,Andre Russell,Hyderabad,144,10
1377,2019,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Shubman Gill,Delhi,199,2
1378,2020,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,Hardik Pandya,Jaipur,238,3
1379,2020,Mumbai Indians,Delhi Capitals,Delhi Capitals,Hardik Pandya,Bangalore,212,8
1380,2021,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Ravindra Jadeja,Bangalore,218,2
1381,2023,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,Ravindra Jadeja,Mohali,199,3
1382,2018,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,Rohit Sharma,Ahmedabad,168,7
1383,2023,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,Shubman Gill,Hyderabad,207,4
1384,2018,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Jos Buttler,Chennai,138,10
1385,2018,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Jos Buttler,Chennai,175,7
1386,2021,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Andre Russell,Ahmedabad,144,8
1387,2021,Delhi Capitals,Punjab Kings,Punjab Kings,Jos Buttler,Kolkata,134,6
1388,2021,Chennai Super Kings,Gujarat Titans,Gujarat Titans,MS Dhoni,Delhi,159,9
1389,2023,Delhi Capitals,Punjab Kings,Delhi Capitals,Rohit Sharma,Lucknow,156,10
1390,2020,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,Ravindra Jadeja,Lucknow,162,10
1391,2019,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,Jos Buttler,Delhi,239,6
1392,2018,Gujarat Titans,Mumbai Indians,Gujarat Titans,Rishabh Pant,Lucknow,204,7
1393,2018,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Virat Kohli,Jaipur,139,5
1394,2023,Gujarat Titans,Mumbai Indians,Gujarat Titans,Jos Buttler,Mohali,233,9
1395,2020,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,KL Rahul,Chennai,123,6
1396,2023,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Hardik Pandya,Mohali,154,4
1397,2022,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,Rishabh Pant,Lucknow,156,7
1398,2021,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Virat Kohli,Mumbai,175,5
1399,2020,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,MS Dhoni,Hyderabad,136,4
1400,2023,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Kolkata,212,9
1401,2018,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,Jos Buttler,Lucknow,174,10
1402,2020,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Shubman Gill,Kolkata,174,2
1403,2019,Rajasthan Royals,Punjab Kings,Punjab Kings,Rishabh Pant,Kolkata,163,9
1404,2020,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Delhi,211,10
1405,2020,Delhi Capitals,Gujarat Titans,Delhi Capitals,MS Dhoni,Chennai,165,3
1406,2020,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,Ravindra Jadeja,Ahmedabad,185,9
1407,2020,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Andre Russell,Ahmedabad,167,2
1408,2021,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,KL Rahul,Ahmedabad,181,7
1409,2021,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,MS Dhoni,Mohali,202,4
1410,2018,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Rohit Sharma,Hyderabad,214,5
1411,2023,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Ravindra Jadeja,Delhi,240,6
1412,2019,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Andre Russell,Delhi,218,2
1413,2020,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,MS Dhoni,Ahmedabad,183,2
1414,2023,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Rishabh Pant,Kolkata,236,4
1415,2022,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Virat Kohli,Ahmedabad,211,10
1416,2019,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,KL Rahul,Ahmedabad,149,5
1417,2019,Punjab Kings,Mumbai Indians,Mumbai Indians,MS Dhoni,Mohali,147,7
1418,2022,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Rohit Sharma,Bangalore,237,2
1419,2023,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,Ravindra Jadeja,Delhi,170,3
1420,2018,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Virat Kohli,Hyderabad,188,6
1421,2018,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Rishabh Pant,Bangalore,189,7
1422,2018,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Hardik Pandya,Ahmedabad,135,4
1423,2021,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Ravindra Jadeja,Ahmedabad,223,7
1424,2019,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Virat Kohli,Hyderabad,153,7
1425,2021,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Shubman Gill,Kolkata,144,10
1426,2018,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,Andre Russell,Ahmedabad,224,2
1427,2022,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,Rishabh Pant,Kolkata,219,10
1428,2020,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Hardik Pandya,Mumbai,208,2
1429,2020,Delhi Capitals,Punjab Kings,Delhi Capitals,Virat Kohli,Hyderabad,191,4
1430,2019,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,Jos Buttler,Hyderabad,150,8
1431,2018,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,MS Dhoni,Hyderabad,240,10
1432,2018,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,KL Rahul,Bangalore,139,9
1433,2022,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Rishabh Pant,Mohali,205,3
1434,2023,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Hyderabad,220,5
1435,2023,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Shubman Gill,Delhi,126,9
1436,2019,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Rohit Sharma,Chennai,225,4
1437,2020,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,KL Rahul,Chennai,239,9
1438,2018,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Rohit Sharma,Hyderabad,130,3
1439,2023,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Kolkata,220,8
1440,2023,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,KL Rahul,Lucknow,201,8
1441,2022,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,Rohit Sharma,Mohali,170,3
1442,2023,Mumbai Indians,Punjab Kings,Punjab Kings,Rohit Sharma,Jaipur,132,6
1443,2021,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,Ravindra Jadeja,Delhi,175,5
1444,2023,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rishabh Pant,Hyderabad,134,2
1445,2022,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Shubman Gill,Chennai,212,10
1446,2019,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,MS Dhoni,Chennai,146,6
1447,2019,Chennai Super Kings,Punjab Kings,Chennai Super Kings,MS Dhoni,Lucknow,173,6
1448,2018,Delhi Capitals,Mumbai Indians,Delhi Capitals,Hardik Pandya,Chennai,220,2
1449,2021,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Hardik Pandya,Kolkata,168,4
1450,2018,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,Rohit Sharma,Mumbai,130,3
1451,2020,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Andre Russell,Ahmedabad,215,9
1452,2018,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Mohali,208,2
1453,2023,Delhi Capitals,Mumbai Indians,Delhi Capitals,Jos Buttler,Ahmedabad,219,10
1454,2020,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Shubman Gill,Kolkata,237,8
1455,2020,Rajasthan Royals,Punjab Kings,Punjab Kings,Andre Russell,Mumbai,165,4
1456,2020,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,Rohit Sharma,Hyderabad,189,3
1457,2022,Punjab Kings,Mumbai Indians,Mumbai Indians,Virat Kohli,Jaipur,215,10
1458,2019,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Rohit Sharma,Kolkata,186,4
1459,2021,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Hardik Pandya,Kolkata,131,3
1460,2023,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,KL Rahul,Chennai,164,10
1461,2022,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Rishabh Pant,Mohali,165,10
1462,2021,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Andre Russell,Hyderabad,182,8
1463,2019,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Jos Buttler,Lucknow,131,8
1464,2021,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Virat Kohli,Kolkata,188,2
1465,2020,Gujarat Titans,Punjab Kings,Punjab Kings,MS Dhoni,Lucknow,148,9
1466,2020,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Andre Russell,Ahmedabad,164,10
1467,2022,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,Hardik Pandya,Delhi,238,3
1468,2021,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Hardik Pandya,Mohali,181,4
1469,2020,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Jos Buttler,Mohali,174,8
1470,2022,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Rohit Sharma,Ahmedabad,228,4
1471,2023,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Andre Russell,Chennai,148,4
1472,2022,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,Jos Buttler,Delhi,124,2
1473,2022,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Shubman Gill,Kolkata,185,4
1474,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Hardik Pandya,Bangalore,235,10
1475,2019,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Jos Buttler,Ahmedabad,128,7
1476,2023,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Hardik Pandya,Mumbai,143,3
1477,2020,Mumbai Indians,Punjab Kings,Punjab Kings,Rishabh Pant,Mohali,166,4
1478,2021,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,MS Dhoni,Bangalore,205,8
1479,2020,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Ravindra Jadeja,Hyderabad,171,4
1480,2018,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Hardik Pandya,Chennai,216,6
1481,2022,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,Andre Russell,Jaipur,229,7
1482,2019,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,MS Dhoni,Ahmedabad,149,8
1483,2018,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Hardik Pandya,Hyderabad,214,5
1484,2021,Punjab Kings,Mumbai Indians,Mumbai Indians,Shubman Gill,Delhi,207,7
1485,2023,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,MS Dhoni,Kolkata,135,7
1486,2021,Punjab Kings,Gujarat Titans,Gujarat Titans,Rohit Sharma,Jaipur,195,3
1487,2019,Punjab Kings,Delhi Capitals,Punjab Kings,Hardik Pandya,Jaipur,179,8
1488,2022,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rishabh Pant,Jaipur,190,6
1489,2022,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Virat Kohli,Mohali,212,8
